Thickness,Na,TiO2_Th,Bulk_def,Temp,IF_def,Affinity,JsC,Voc,FF,PCE
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+10,3.90E+00,26.68713747,0.875478,82.0032,19.1592
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+10,4.10E+00,26.70538015,0.67265,78.618,14.1224
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+11,3.70E+00,26.70379372,1.005333,82.9927,22.2804
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+11,3.90E+00,26.68711888,0.875478,82.0029,19.1591
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+11,4.10E+00,26.70536556,0.67265,78.6179,14.1224
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+12,3.70E+00,26.70359413,0.997052,82.9143,22.0758
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+12,3.90E+00,26.68693297,0.875472,81.9995,19.1581
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.25E+02,1.00E+12,4.10E+00,26.70521968,0.672649,78.6174,14.1222
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+09,3.70E+00,26.70650599,0.962754,83.2585,21.4072
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+09,3.90E+00,26.68428395,0.838334,80.9806,18.1156
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+09,4.10E+00,26.69966364,0.638424,76.9812,13.122
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+10,3.70E+00,26.70650376,0.9627,83.2547,21.4051
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+10,3.90E+00,26.68428193,0.838333,80.9806,18.1156
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+10,4.10E+00,26.69966206,0.638424,76.9812,13.122
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+11,3.70E+00,26.70648146,0.962167,83.2177,21.3837
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+11,3.90E+00,26.68426175,0.838333,80.9803,18.1155
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+11,4.10E+00,26.69964621,0.638424,76.9811,13.122
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+12,3.70E+00,26.70625839,0.957247,82.8997,21.1929
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+12,3.90E+00,26.68406001,0.838327,80.9774,18.1146
1.00E+00,1.00E+14,3.00E-02,1.00E+13,3.50E+02,1.00E+12,4.10E+00,26.69948777,0.638423,76.9806,13.1218
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+09,3.70E+00,26.6871951,1.043553,81.0342,22.5676
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,26.67421752,0.910982,82.2705,19.9915
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,26.6853463,0.706677,79.4178,14.9765
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,26.68719332,1.043382,81.0417,22.566
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,26.67421582,0.910982,82.2705,19.9915
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,26.68534497,0.706677,79.4178,14.9765
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,26.68717549,1.041728,81.113,22.5501
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,26.6741988,0.910982,82.2701,19.9914
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,26.68533162,0.706677,79.4177,14.9765
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,26.68699716,1.028828,81.6308,22.4128
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,26.67402862,0.910977,82.2662,19.9902
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,26.68519821,0.706676,79.4172,14.9763
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,26.68898398,1.001616,81.4479,21.7728
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,26.66973607,0.874374,81.3751,18.9761
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,26.67791943,0.671932,78.0508,13.9912
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,26.68898198,1.001503,81.451,21.7711
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,26.66973421,0.874374,81.375,18.9761
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,26.67791797,0.671932,78.0508,13.9912
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,26.68896204,1.000391,81.4807,21.7548
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,26.66971564,0.874374,81.3747,18.976
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,26.6779034,0.671932,78.0507,13.9912
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,26.68876255,0.990936,81.7157,21.6112
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,26.66952991,0.874368,81.3714,18.975
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,26.67775774,0.671932,78.0502,13.991
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,26.69097725,0.956765,81.44,20.7973
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,26.66532276,0.836904,80.3804,17.938
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,26.66921828,0.637664,76.4616,13.0031
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,26.69097502,0.956717,81.4385,20.7959
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,26.66532074,0.836904,80.3804,17.9379
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,26.66921669,0.637664,76.4616,13.0031
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,26.69095273,0.956243,81.4236,20.7818
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,26.66530059,0.836904,80.3801,17.9379
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,26.66920088,0.637664,76.4615,13.003
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,26.69072978,0.951685,81.3086,20.6534
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,26.66509906,0.836898,80.3773,17.937
1.00E+00,1.00E+14,3.00E-02,1.00E+14,3.50E+02,1.00E+12,4.10E+00,26.6690427,0.637663,76.461,13.0029
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+09,3.70E+00,26.54587166,1.015978,74.7857,20.1697
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+09,3.90E+00,26.51452675,0.902763,76.5753,18.3293
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+09,4.10E+00,26.43906554,0.699238,74.2091,13.7192
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+10,3.70E+00,26.54586989,1.01589,74.7913,20.1695
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+10,3.90E+00,26.51452506,0.902763,76.5753,18.3293
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+10,4.10E+00,26.43906423,0.699238,74.209,13.7192
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+11,3.70E+00,26.54585214,1.015032,74.846,20.1672
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+11,3.90E+00,26.51450819,0.902762,76.575,18.3292
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+11,4.10E+00,26.43905107,0.699238,74.209,13.7192
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+12,3.70E+00,26.54567469,1.007701,75.3073,20.1448
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+12,3.90E+00,26.51433945,0.902758,76.5719,18.3283
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.00E+02,1.00E+12,4.10E+00,26.43891948,0.699237,74.2086,13.719
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+09,3.70E+00,26.54182087,0.96536,75.1123,19.2456
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+09,3.90E+00,26.49686185,0.864821,76.0714,17.4318
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+09,4.10E+00,26.40546326,0.665508,73.0487,12.8369
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+10,3.70E+00,26.54181889,0.965314,75.1148,19.2453
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+10,3.90E+00,26.49686001,0.864821,76.0714,17.4318
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+10,4.10E+00,26.40546182,0.665508,73.0487,12.8369
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+11,3.70E+00,26.54179904,0.96486,75.1405,19.2428
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+11,3.90E+00,26.49684161,0.864821,76.0711,17.4317
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+11,4.10E+00,26.40544748,0.665508,73.0486,12.8369
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+12,3.70E+00,26.54160059,0.960697,75.3715,19.2186
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+12,3.90E+00,26.49665765,0.864817,76.0685,17.4309
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.25E+02,1.00E+12,4.10E+00,26.40530402,0.665507,73.0482,12.8367
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+09,3.70E+00,26.53694742,0.913771,74.7439,18.1244
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+09,3.90E+00,26.47699697,0.82478,75.3423,16.453
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+09,4.10E+00,26.36733661,0.630869,71.8184,11.9465
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+10,3.70E+00,26.5369452,0.913745,74.7452,18.1242
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+10,3.90E+00,26.47699497,0.82478,75.3423,16.453
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+10,4.10E+00,26.36733506,0.630869,71.8184,11.9465
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+11,3.70E+00,26.53692303,0.913484,74.7579,18.1221
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+11,3.90E+00,26.47697504,0.82478,75.342,16.4529
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+11,4.10E+00,26.3673195,0.630869,71.8183,11.9465
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+12,3.70E+00,26.53670133,0.911006,74.8765,18.1015
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+12,3.90E+00,26.47677566,0.824776,75.3398,16.4523
1.00E+00,1.00E+14,3.00E-02,1.00E+15,3.50E+02,1.00E+12,4.10E+00,26.36716397,0.630868,71.8179,11.9463
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+09,3.70E+00,26.69677235,1.049736,82.6099,23.1511
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+09,3.90E+00,26.68550816,0.911588,83.0505,20.203
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+09,4.10E+00,26.68946031,0.707155,80.1155,15.1207
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+10,3.70E+00,26.6967706,1.049545,82.6165,23.1487
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+10,3.90E+00,26.6855065,0.911588,83.0505,20.203
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+10,4.10E+00,26.68945916,0.707155,80.1155,15.1207
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+11,3.70E+00,26.69675312,1.047691,82.6791,23.1253
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+11,3.90E+00,26.68548985,0.911588,83.0501,20.2029
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+11,4.10E+00,26.68944763,0.707155,80.1155,15.1206
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+12,3.70E+00,26.6965782,1.033489,83.115,22.932
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+12,3.90E+00,26.68532335,0.911583,83.0464,20.2018
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.00E+02,1.00E+12,4.10E+00,26.68933233,0.707154,80.115,15.1205
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+09,3.70E+00,26.6992936,1.006592,83.4135,22.4176
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+09,3.90E+00,26.68259989,0.875117,82.1164,19.1745
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+09,4.10E+00,26.6849937,0.672342,78.7065,14.1211
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+10,3.70E+00,26.69929164,1.006521,83.4103,22.4152
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+10,3.90E+00,26.68259808,0.875117,82.1163,19.1745
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+10,4.10E+00,26.68499244,0.672342,78.7065,14.1211
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+11,3.70E+00,26.69927213,1.005816,83.3791,22.3911
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+11,3.90E+00,26.68257998,0.875116,82.116,19.1744
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+11,4.10E+00,26.68497991,0.672342,78.7065,14.1211
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+12,3.70E+00,26.69907695,0.998042,83.2359,22.1797
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+12,3.90E+00,26.68239902,0.875112,82.1129,19.1734
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.25E+02,1.00E+12,4.10E+00,26.68485463,0.672342,78.706,14.1209
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+09,3.70E+00,26.70216587,0.963385,83.6074,21.5076
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+09,3.90E+00,26.67869553,0.837975,81.0888,18.1283
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+09,4.10E+00,26.6808808,0.638032,77.0698,13.1198
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+10,3.70E+00,26.70216369,0.963332,83.6038,21.5055
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+10,3.90E+00,26.67869357,0.837974,81.0888,18.1283
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+10,4.10E+00,26.68087945,0.638031,77.0698,13.1198
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+11,3.70E+00,26.70214193,0.962811,83.5681,21.4846
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+11,3.90E+00,26.67867403,0.837974,81.0886,18.1282
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+11,4.10E+00,26.6808659,0.638031,77.0698,13.1198
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+12,3.70E+00,26.70192433,0.958008,83.2599,21.2984
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+12,3.90E+00,26.67847865,0.837969,81.0859,18.1274
1.00E+00,1.00E+14,4.00E-02,1.00E+12,3.50E+02,1.00E+12,4.10E+00,26.68073042,0.638031,77.0694,13.1196
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+09,3.70E+00,26.69536523,1.049123,82.4682,23.0967
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+09,3.90E+00,26.68388762,0.911494,82.9832,20.1834
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+09,4.10E+00,26.68696745,0.707084,80.0541,15.1061
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+10,3.70E+00,26.69536348,1.048934,82.4749,23.0944
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+10,3.90E+00,26.68388596,0.911494,82.9832,20.1833
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+10,4.10E+00,26.6869663,0.707084,80.0541,15.1061
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+11,3.70E+00,26.69534599,1.047105,82.5388,23.0719
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+11,3.90E+00,26.68386931,0.911494,82.9828,20.1832
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+11,4.10E+00,26.68695477,0.707084,80.054,15.1061
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+12,3.70E+00,26.69517108,1.033064,82.9855,22.8856
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+12,3.90E+00,26.68370282,0.911489,82.9791,20.1821
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.00E+02,1.00E+12,4.10E+00,26.68683949,0.707083,80.0536,15.106
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+09,3.70E+00,26.69782849,1.006114,83.2294,22.3563
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+09,3.90E+00,26.68084004,0.875006,82.0526,19.1559
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+09,4.10E+00,26.68223501,0.67227,78.6494,14.1079
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+10,3.70E+00,26.69782654,1.006043,83.2266,22.354
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+10,3.90E+00,26.68083823,0.875006,82.0526,19.1559
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+10,4.10E+00,26.68223375,0.67227,78.6494,14.1079
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+11,3.70E+00,26.69780702,1.005344,83.1984,22.3309
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+11,3.90E+00,26.68082014,0.875006,82.0523,19.1558
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+11,4.10E+00,26.68222123,0.67227,78.6494,14.1079
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+12,3.70E+00,26.69761185,0.997364,83.0988,22.1269
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+12,3.90E+00,26.6806392,0.875001,82.0491,19.1549
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.25E+02,1.00E+12,4.10E+00,26.68209597,0.67227,78.6489,14.1077
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+09,3.70E+00,26.70063117,0.96274,83.3936,21.437
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+09,3.90E+00,26.67677385,0.837832,81.028,18.1103
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+09,4.10E+00,26.67782257,0.637956,77.0176,13.1078
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+10,3.70E+00,26.700629,0.962688,83.3903,21.435
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+10,3.90E+00,26.6767719,0.837832,81.028,18.1103
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+10,4.10E+00,26.67782122,0.637956,77.0176,13.1078
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+11,3.70E+00,26.70060724,0.962174,83.3575,21.4151
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+11,3.90E+00,26.67675236,0.837831,81.0277,18.1102
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+11,4.10E+00,26.67780767,0.637956,77.0176,13.1078
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+12,3.70E+00,26.70038964,0.957428,83.0735,21.2367
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+12,3.90E+00,26.676557,0.837826,81.0251,18.1094
1.00E+00,1.00E+14,4.00E-02,1.00E+13,3.50E+02,1.00E+12,4.10E+00,26.67767222,0.637955,77.0172,13.1077
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+09,3.70E+00,26.68130441,1.043537,81.2323,22.6175
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,26.66769271,0.910568,82.3232,19.9903
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,26.6620574,0.706383,79.4488,14.9631
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,26.68130266,1.043371,81.2397,22.6159
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,26.66769105,0.910568,82.3232,19.9903
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,26.66205625,0.706383,79.4488,14.9631
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,26.68128518,1.041754,81.3107,22.6006
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,26.66767442,0.910567,82.3228,19.9902
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,26.66204473,0.706383,79.4488,14.9631
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,26.68111036,1.029127,81.8265,22.4681
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,26.66750807,0.910562,82.3192,19.9891
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,26.66192961,0.706383,79.4484,14.9629
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,26.68318872,1.001577,81.62,21.8132
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,26.66325318,0.87392,81.4274,18.9738
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,26.6546699,0.671562,78.086,13.9776
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,26.68318677,1.001467,81.6231,21.8116
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,26.66325137,0.87392,81.4273,18.9738
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,26.65466865,0.671562,78.086,13.9776
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,26.68316726,1.00039,81.6536,21.7963
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,26.66323329,0.873919,81.427,18.9737
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,26.65465614,0.671562,78.086,13.9776
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,26.68297219,0.991212,81.8961,21.6603
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,26.66305252,0.873915,81.424,18.9728
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,26.65453107,0.671562,78.0856,13.9774
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,26.68529649,0.956732,81.5682,20.8249
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,26.65757001,0.836428,80.4313,17.9339
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,26.64726616,0.637207,76.5019,12.9899
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,26.68529431,0.956686,81.567,20.8236
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,26.65756806,0.836428,80.4313,17.9339
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,26.6472648,0.637207,76.5019,12.9899
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,26.68527257,0.95623,81.5548,20.8105
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,26.65754854,0.836428,80.4311,17.9338
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,26.64725128,0.637207,76.5019,12.9899
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,26.6850551,0.951935,81.4532,20.6911
1.00E+00,1.00E+14,4.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,26.6573534,0.836423,80.4285,17.933
